RDB$RELATION_NAME	FIELD_NAME	FIELD_TYPE	FIELD_CHARSET	FIELD_COLLATION	FIELD_DEFAULT	FIELD_CHECK	FIELD_DESCRIPTION	
CBO_TIPOCLIENTE                	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOCOMISION               	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOCOMBUSTIBLES           	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPODETFAC                 	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPODETFACTURA             	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPODOCUMENTOS             	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPODOCUMENTOSIMP          	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPODEPOSITO               	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPODOCU_BODEGA            	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOEMPLEADO               	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOENVASE                 	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOGASTO                  	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOIMPORTE                	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOIMPORTES               	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOLICENCIA               	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOMERCANCIA              	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOOPERACION              	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOPUESTOS                	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOPOLIZAS                	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOPOLIZAS2               	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOREFERENCIAS            	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOREFERENCIASPOLIZAS     	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TRANSPORTES                	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOSPROCESOS              	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOSOCIEDADES             	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOSERVICIO               	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOSPAGOS_GASTOS          	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOSDEARCHIVOS            	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOSSUBREPORTES           	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOTRANSACCION            	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOVARIABLES              	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPOVENCIMIENTOS           	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPO_SUMACUENTAS           	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPO_UNIDAD                	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPO_DOMICILIO             	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPO_FACTURAS              	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_TIPO_FILTROPOLIZAS         	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_UNIDADTRANSPORTE           	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_UNIDADMEDIDAS              	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_UNIDADSERVICIOS            	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_ZONAS                      	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI01                 	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI02_MSGPOLI01       	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI02_CONCONCILIAR    	SOCSYST10_CODIGO_FUENTE        	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_ACCESOS                    	SOCSYST04_FUNCION              	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_MENU_WORKFLOW             	SOCUSUA03_DESCRI               	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
CBO_CANTIDAD_IMPS              	DESCRIPCION                    	CHAR(1) 	ASCII                          	null	null	null	null	
CBO_TBLMAESTROS                	SOCSYST09_COD                  	CHAR(4) 	ASCII                          	null	null	null	null	
CBO_UNIDADTRANSPORTE_INF       	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	null	null	null	null	
CBO_TIPOSUSUARIOS              	DESCRIPCION                    	VARCHAR(50)	ASCII                          	null	null	null	null	
CBO_UNIDADBIENES               	DOCUMENTOS                     	VARCHAR(103)	ASCII                          	null	null	null	null	
GRID_MSGPOLI02_SICONCILIAR     	MSGPOLI01_DOCNRO               	VARCHAR(20)	ASCII                          	null	null	null	null	
MSGPOLI21_DET_INGRESOS         	RELA_SOCSYST10                 	BIGINT	null	null	null	null	este cambo trae de la socsyst10 y graba en el filtropolizas 0 o 1 o 2 de acuerdo a la eleccion	
MSGPOLI22_DET_EGRESOS          	RELA_SOCSYST10                 	BIGINT	null	null	null	null	este cambo trae de la socsyst10 y graba en el filtropolizas 0 o 1 o 3 de acuerdo a la eleccion	
MSGPOLI23_DET_BITACORA         	RELA_MSGPOLI24                 	BIGINT	null	null	null	null	actualizado por trigger	
CBO_SOCSYST13                  	ID_SOCSYST13                   	BIGINT	null	null	null	null	null	
CBO_TIPOBENEFICIARIO           	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
GRID_ACCESO                    	ID_SOCSYST12                   	BIGINT	null	null	null	null	null	
REP_PYMINVE10_LISTAPRECIOS     	ID_PYMINVE10                   	BIGINT	null	null	null	null	null	
CBO_ACREDITAMIENTOS            	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
MSGPOLI20_CAB_IMPUESTOS        	RELA_MSGPOLI24                 	BIGINT	null	null	null	null	null	
MSGPOLI11_DET_POLIZAS          	RELA_MSGPOLI01                 	BIGINT	null	null	null	null	null	
PYMVENT20_CAB_TICKETS          	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
MSGPOLI24_ARB_ORGANIZADOR      	RELA_MSGPOLI24                 	BIGINT	null	null	null	null	null	
SOCSYST19_DET_ADDENDAS         	RELA_SICINGR01                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI02_SINCON_GROUP    	MARCA                          	INTEGER	null	null	null	null	null	
CBO_TIPOSPOLIZAS               	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
GRID_MSGPOLI30_SIN             	MSGPOLI01_DOCNRO               	VARCHAR(20)	ASCII                          	ASCII                          	DEFAULT 00000	null	null	
GRID_SOCSYST18                 	SOCSYST18_TIPO                 	VARCHAR(1)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT70_CTAS            	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT70_CTAS_FACT       	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT74_CTAS            	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT74_CTAS_FACT       	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT75_CTAS            	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT75_CTAS_FACT       	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI06                 	SICCONT02_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT73_CTAS            	SOCSYST10_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_REPORTES_USUARIOS         	SOCSYST13_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI21                 	SICCONT02_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI22                 	SICCONT02_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_SOCSYST02_03_04           	SOCSYST02_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_SOCSYST09                 	SOCSYST09_COD                  	CHAR(4) 	ASCII                          	null	null	null	null	
GRID_SICCONT02_AFECTABLES      	ID_SICCONT02                   	BIGINT	null	null	null	null	null	
GRID_SICEMPR01                 	ID_SICEMPR01                   	BIGINT	null	null	null	null	null	
GRID_REPORTES_PARAM            	ID_SOCSYST15                   	BIGINT	null	null	null	null	null	
GRID_MSGPOLI28                 	ID_MSGPOLI28                   	BIGINT	null	null	null	null	null	
SRHRELO01_MOV_EMPLEADOS        	ID_SRHRELO01                   	BIGINT	null	null	null	null	null	
CBO_CFDIS_BANCOS_SICINGR01     	RELA_SICINGR01                 	BIGINT	null	null	null	null	null	
GRID_SICCONT02                 	RELA_SOCSYST06                 	BIGINT	null	null	null	null	null	
GRID_SICEGRE07                 	RELA_SOCSYST10_EVENTO          	BIGINT	null	null	null	null	null	
GRID_MSGPOLI08                 	RELA_SICCONT02                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI09                 	RELA_SOCSYST10_TIPO            	BIGINT	null	null	null	null	null	
GRID_MSGPOLI08_SALDOS          	RELA_SICCONT02                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI04_MSGPOLI05       	RELA_SICCONT02                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI10                 	RELA_MSGPOLI07                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI23                 	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI25                 	RELA_SICCONT02                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI29                 	RELA_SICCONT02                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI33                 	RELA_MSGPOLI01                 	BIGINT	null	null	null	null	null	
GRID_SOCSYST23                 	RELA_SOCSYST04_PRC             	BIGINT	null	null	null	null	null	
SRHMAIN11_DET_INGRESOS         	RELA_SICCONT72                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI34_PORPAGAR        	RELA_MSGPOLI01                 	BIGINT	null	null	null	null	null	
GRID_ON2REGI05                 	RELA_SOCSYST10                 	BIGINT	null	null	null	null	null	
GRID_TREE_SOCUSUA04            	SOCSYST06_MASCARA              	VARCHAR(10)	ASCII                          	ASCII                          	DEFAULT '#'	null	null	
GRID_TREE_SOCWFLO01            	SOCSYST06_MASCARA              	VARCHAR(10)	ASCII                          	ASCII                          	DEFAULT '#'	null	null	
CBO_CFDIS_DOCUMENTOS           	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_TREE_ESTADOS_LOC          	SOCUSUA50_DESCRI               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
VR_SOCSYST05_SOCSYST06_ALL     	SOCSYST05_DESCRI               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
VR_MSGPOLI02_ANOS              	MSGPOLI02_ANO                  	SMALLINT	null	null	null	null	null	
CBO_CFDIS_XML_EMPLEADOS        	ID_SRHMAIN10                   	BIGINT	null	null	null	null	null	
GRID_SOCSYST06                 	ID_SOCSYST06                   	BIGINT	null	null	null	null	null	
GRID_SOCSYST15                 	ID_SOCSYST15                   	BIGINT	null	null	null	null	null	
VR_SOCSYST01_SOCSYST04_ALL     	ID_SOCSYST01                   	BIGINT	null	null	null	null	null	
CBO_CFDIS_BANCOS_SRHMAIN10     	RELA_SRHMAIN10                 	BIGINT	null	null	null	null	null	
CBO_CFDIS_BANCOS_SOCSYST01     	RELA_SICCONT02                 	BIGINT	null	null	null	null	null	
CBO_PYMEGRE02_CONCEPTOS        	RELA_SICEGRE01                 	BIGINT	null	null	null	null	null	
GRID_TREE_SOCUSUA50            	RELA_SOCSYST06                 	BIGINT	null	null	null	null	null	
GRID_SUBREPORTES_USUARIOS      	RELA_SOCSYST06                 	BIGINT	null	null	null	null	null	
GRID_SOCWFLO11                 	RELA_SOCWFLO01                 	BIGINT	null	null	null	null	null	
GRID_SCEXMLS11_FILTRO_CREDITOAF	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
REP_MSGPOLI03_AFECTABLES       	RELA_SOCSYST06                 	BIGINT	null	null	null	null	null	
REP_MSGPOLI03_AFECTABLES_SCEROS	RELA_SOCSYST06                 	BIGINT	null	null	null	null	null	
REP_MSGPOLI03_RESULTADOS_SCEROS	RELA_SOCSYST06                 	BIGINT	null	null	null	null	null	
REP_MSGPOLI33                  	RELA_MSGPOLI01                 	BIGINT	null	null	null	null	null	
VR_SICCONT62                   	RELA_SOCSYST10                 	BIGINT	null	null	null	null	null	
VR_SOCWFLO01_SOCWFL03          	RELA_SOCWFLO02                 	BIGINT	null	null	null	null	null	
VR_SOCUSUA02_SOCUSUA01_ALL     	RELA_SOCSYST10_ACTIVO          	BIGINT	null	null	null	null	null	
CBO_PYMINGR01                  	RELA_SGPINGR04                 	BIGINT	null	null	null	null	null	
REP_SOCUSUA40                  	RELA_SOCUSUA30                 	BIGINT	null	null	null	null	null	
REP_SOCUSUA41_SOCUSUA01        	RELA_SOCUSUA20                 	BIGINT	null	null	null	null	null	
ZTMPCONT02_SALDOACUMULADO      	RELA_SOCSYST01                 	null	null	null	null	null	null	
VR_MSGPOLI01_ABIERTOS_CON_ULT  	MAXANO                         	SMALLINT	null	null	null	null	null	
VR_SICCONT63_ULTID             	ID_SICCONT63                   	BIGINT	null	null	null	null	null	
REP_MSGPOLI01_CLIENTES_CON_ANO 	RELA_SICINGR01                 	BIGINT	null	null	null	null	null	
VR_MSGPOLI05_GROUP_MSGPOLI01   	RELA_MSGPOLI01                 	BIGINT	null	null	null	null	null	
VR_MSGPOLI02_SALDOS            	RELA_SICCONT02                 	BIGINT	null	null	null	null	null	
VR_SICCONT62_ULTID             	ID_SICCONT62                   	BIGINT	null	null	null	null	null	
REP_MSGPOLI01_CLIENTES_CON_MES 	RELA_SICINGR01                 	BIGINT	null	null	null	null	null	
GRID_USUARIOS                  	SOCUSUA02_USUARIO              	VARCHAR(20)	ASCII                          	ASCII                          	null	null	null	
